k,mean,variance,std,μ
172.8,,,,
173.2,,,,
173.6,,,,
174.0,,,,
174.4,,,,
174.8,,,,
175.2,,,,
175.6,,,,
176.0,,,,
176.4,,,,
176.8,,,,
177.2,,,,
177.6,,,,
178.0,,,,
178.4,,,,
178.8,,,,
179.2,,,,
179.6,,,,
180.0,,,,
180.4,,,,
180.8,,,,
181.2,,,,
181.6,,,,
182.0,,,,
182.4,,,,
182.8,,,,
183.2,,,,
183.6,,,,
184.0,,,,
184.4,,,,
184.8,,,,
185.2,,,,
185.6,,,,
186.0,,,,
186.4,,,,
186.8,,,,
187.2,,,,
187.6,,,,
188.0,,,,
188.4,,,,
188.8,,,,
189.2,,,,
189.6,,,,
190.0,,,,
190.4,,,,
190.8,,,,
191.2,,,,
191.6,,,,
192.0,,,,
192.4,,,,
192.8,,,,
193.2,,,,
193.6,,,,
194.0,,,,
194.4,,,,
194.8,,,,
195.2,,,,
195.6,,,,
196.0,,,,
196.4,,,,
196.8,,,,
197.2,,,,
197.6,,,,
198.0,,,,
198.4,,,,
198.8,,,,
199.2,,,,
199.6,,,,
200.0,,,,
200.4,,,,
200.8,,,,
201.2,,,,
201.6,,,,
202.0,,,,
202.4,,,,
202.8,,,,
203.2,,,,
203.6,,,,
204.0,,,,
204.4,,,,
204.8,,,,
205.2,,,,
205.6,,,,
206.0,,,,
206.4,,,,
206.8,,,,
207.2,,,,
207.6,,,,
208.0,,,,
208.4,,,,
208.8,,,,
209.2,,,,
209.6,,,,
210.0,,,,
210.4,,,,
210.8,,,,
211.2,,,,
211.6,,,,
212.0,,,,
212.4,,,,
212.8,,,,
213.2,,,,
213.6,,,,
214.0,,,,
214.4,,,,
214.8,,,,
215.2,,,,
215.6,,,,
216.0,,,,
216.4,,,,
216.8,,,,
217.2,,,,
217.6,,,,
218.0,,,,
218.4,,,,
218.8,,,,
219.2,,,,
219.6,,,,
220.0,,,,
220.4,,,,
220.8,,,,
221.2,,,,
221.6,,,,
222.0,,,,
222.4,,,,
222.8,,,,
223.2,,,,
223.6,,,,
224.0,,,,
224.4,,,,
224.8,,,,
225.2,,,,
225.6,,,,
226.0,,,,
226.4,,,,
226.8,,,,
227.2,,,,
227.6,,,,
228.0,,,,
228.4,,,,
228.8,,,,
229.2,,,,
229.6,,,,
230.0,,,,
230.4,,,,
230.8,,,,
231.2,,,,
231.6,,,,
232.0,,,,
232.4,,,,
232.8,,,,
233.2,,,,
233.6,,,,
234.0,,,,
234.4,,,,
234.8,,,,
235.2,,,,
235.6,,,,
236.0,,,,
236.4,,,,
236.8,,,,
237.2,,,,
237.6,,,,
238.0,,,,
238.4,,,,
238.8,,,,
239.2,,,,
239.6,,,,
240.0,,,,
240.4,,,,
240.8,,,,
241.2,,,,
241.6,,,,
242.0,,,,
242.4,,,,
242.8,,,,
243.2,,,,
243.6,,,,
244.0,,,,
244.4,,,,
244.8,,,,
245.2,,,,
245.6,,,,
246.0,,,,
246.4,,,,
246.8,,,,
247.2,,,,
247.6,,,,
248.0,,,,
248.4,,,,
248.8,,,,
249.2,,,,
249.6,,,,
250.0,,,,
250.4,,,,
250.8,,,,
251.2,,,,
251.6,,,,
252.0,,,,
252.4,,,,
252.8,,,,
253.2,,,,
253.6,,,,
254.0,,,,
254.4,,,,
254.8,,,,
255.2,,,,
255.6,,,,
256.0,,,,
256.4,,,,
256.8,,,,
257.2,,,,
257.6,,,,
258.0,,,,
258.4,,,,
258.8,,,,
259.2,,,,
259.6,,,,
260.0,,,,
260.4,,,,
260.8,,,,
261.2,,,,
261.6,,,,
262.0,,,,
262.4,,,,
262.8,,,,
263.2,,,,
263.6,,,,
264.0,,,,
264.4,,,,
264.8,,,,
265.2,,,,
265.6,,,,
266.0,,,,
266.4,,,,
266.8,,,,
267.2,,,,
267.6,,,,
268.0,,,,
268.4,,,,
268.8,,,,
269.2,,,,
269.6,,,,
270.0,,,,
270.4,,,,
270.8,,,,
271.2,,,,
271.6,,,,
272.0,,,,
272.4,,,,
272.8,,,,
273.2,,,,
273.6,,,,
274.0,,,,
274.4,,,,
274.8,,,,
275.2,,,,
275.6,,,,
276.0,,,,
276.4,,,,
276.8,,,,
277.2,,,,
277.6,,,,
278.0,,,,
278.4,,,,
278.8,,,,
279.2,,,,
279.6,,,,
280.0,,,,
280.4,,,,
280.8,,,,
281.2,,,,
281.6,,,,
282.0,,,,
282.4,,,,
282.8,,,,
283.2,,,,
283.6,,,,
284.0,,,,
284.4,,,,
284.8,,,,
285.2,,,,
285.6,,,,
286.0,,,,
286.4,,,,
286.8,,,,
287.2,,,,
287.6,,,,
288.0,,,,
288.4,,,,
288.8,,,,
289.2,,,,
289.6,,,,
290.0,,,,
290.4,,,,
290.8,,,,
291.2,,,,
291.6,,,,
292.0,,,,
292.4,,,,
292.8,,,,
293.2,,,,
293.6,,,,
294.0,,,,
294.4,,,,
294.8,,,,
295.2,,,,
295.6,,,,
296.0,,,,
296.4,,,,
296.8,,,,
297.2,,,,
297.6,,,,
298.0,,,,
298.4,,,,
298.8,,,,
299.2,,,,
299.6,,,,
300.0,,,,
300.4,,,,
300.8,,,,
301.2,,,,
301.6,,,,
302.0,,,,
302.4,,,,
302.8,,,,
303.2,,,,
303.6,,,,
304.0,,,,
304.4,,,,
304.8,,,,
305.2,,,,
305.6,,,,
306.0,,,,
306.4,,,,
306.8,,,,
307.2,,,,
307.6,,,,
308.0,,,,
308.4,,,,
308.8,,,,
309.2,,,,
309.6,,,,
310.0,,,,
310.4,,,,
310.8,,,,
311.2,,,,
311.6,,,,
312.0,,,,
312.4,,,,
312.8,,,,
313.2,,,,
313.6,,,,
314.0,,,,
314.4,,,,
314.8,,,,
315.2,,,,
315.6,,,,
316.0,,,,
316.4,,,,
316.8,,,,
317.2,,,,
317.6,,,,
318.0,,,,
318.4,,,,
318.8,,,,
319.2,,,,
319.6,,,,
320.0,,,,
320.4,,,,
320.8,,,,
321.2,,,,
321.6,,,,
322.0,,,,
322.4,,,,
322.8,,,,
323.2,,,,
323.6,,,,
324.0,,,,
324.4,,,,
324.8,,,,
325.2,,,,
325.6,,,,
326.0,,,,
326.4,,,,
326.8,,,,
327.2,,,,
327.6,,,,
328.0,,,,
328.4,,,,
328.8,,,,
329.2,,,,
329.6,,,,
330.0,,,,
330.4,,,,
330.8,,,,
331.2,,,,
331.6,,,,
332.0,,,,
332.4,,,,
332.8,,,,
333.2,,,,
333.6,,,,
334.0,,,,
334.4,,,,
334.8,,,,
335.2,,,,
335.6,,,,
336.0,,,,
336.4,,,,
336.8,,,,
337.2,,,,
337.6,,,,
338.0,,,,
338.4,,,,
338.8,,,,
339.2,,,,
339.6,,,,
340.0,,,,
340.4,,,,
340.8,,,,
341.2,,,,
341.6,,,,
342.0,,,,
342.4,,,,
342.8,,,,
343.2,,,,
343.6,,,,
344.0,,,,
344.4,,,,
344.8,,,,
345.2,,,,
345.6,,,,
346.0,,,,
346.4,,,,
346.8,,,,
347.2,,,,
347.6,,,,
348.0,,,,
348.4,,,,
348.8,,,,
349.2,,,,
349.6,,,,
350.0,,,,
350.4,,,,
350.8,,,,
351.2,,,,
351.6,,,,
352.0,,,,
352.4,,,,
352.8,,,,
353.2,,,,
353.6,,,,
354.0,,,,
354.4,,,,
354.8,,,,
355.2,,,,
355.6,,,,
356.0,,,,
356.4,,,,
356.8,,,,
357.2,,,,
357.6,,,,
358.0,,,,
358.4,,,,
358.8,,,,
359.2,,,,
359.6,,,,
360.0,,,,
360.4,,,,
360.8,,,,
361.2,,,,
361.6,,,,
362.0,,,,
362.4,,,,
362.8,,,,
363.2,,,,
363.6,,,,
364.0,,,,
364.4,,,,
364.8,,,,
365.2,,,,
365.6,,,,
366.0,,,,
366.4,,,,
366.8,,,,
367.2,,,,
367.6,,,,
368.0,,,,
368.4,,,,
368.8,,,,
369.2,,,,
369.6,,,,
370.0,,,,
370.4,,,,
370.8,,,,
371.2,,,,
371.6,,,,
372.0,,,,
372.4,,,,
372.8,,,,
373.2,,,,
373.6,,,,
374.0,,,,
374.4,,,,
374.8,,,,
375.2,,,,
375.6,,,,
376.0,,,,
376.4,,,,
376.8,,,,
377.2,,,,
377.6,,,,
378.0,,,,
378.4,,,,
378.8,,,,
379.2,,,,
379.6,,,,
380.0,,,,
380.4,,,,
380.8,,,,
381.2,,,,
381.6,,,,
382.0,,,,
382.4,,,,
382.8,,,,
383.2,,,,
383.6,,,,
384.0,,,,
384.4,,,,
384.8,,,,
385.2,,,,
385.6,,,,
386.0,,,,
386.4,,,,
386.8,,,,
387.2,,,,
387.6,,,,
388.0,,,,
388.4,,,,
388.8,,,,
389.2,,,,
389.6,,,,
390.0,,,,
390.4,,,,
390.8,,,,
391.2,,,,
391.6,,,,
392.0,,,,
392.4,,,,
392.8,,,,
393.2,,,,
393.6,,,,
394.0,,,,
394.4,,,,
394.8,,,,
395.2,,,,
395.6,,,,
396.0,,,,
396.4,,,,
396.8,,,,
397.2,,,,
397.6,,,,
398.0,,,,
398.4,,,,
398.8,,,,
399.2,,,,
399.6,,,,
